name,role,profession,family,p index,year
ma-at-iâ‚ƒ-liâ‚‚,,,,124934,62.11
ma-at-iâ‚ƒ-liâ‚‚,,,,387673,62.12
ma-at-iâ‚ƒ-liâ‚‚,,,,131588,63.123
ma-at-iâ‚ƒ-liâ‚‚,['intermediary'],u[and],,117285,64.01
ma-at-iâ‚ƒ-liâ‚‚,,nubanda[overseer],,332354,65.0106
ma-at-iâ‚ƒ-liâ‚‚,,ragaba[rider],,124590,70.02
ma-at-iâ‚ƒ-liâ‚‚,,,,102016,70.092
ma-at-iâ‚ƒ-liâ‚‚,,,,125941,71.01
ma-at-iâ‚ƒ-liâ‚‚,,sukkal[secretary],,124006,71.0915
ma-at-iâ‚ƒ-liâ‚‚,['representative'],ragaba[rider],,144267,73
ma-at-iâ‚ƒ-liâ‚‚,,,,129518,85.0625
ma-az-garâ‚ƒ-tum,,kugsig[gold],,113712,55.03
ma-aÅ¡â‚‚,,lu[person],,107621,64.0501
ma-ba,['intermediary'],,,104135,
ma-ba,['intermediary'],,,210633,84.11
ma-da-mu-gi-in-ta,['source'],,,109202,81.04
ma-diâ‚ƒ-na-ad,,MAR.TU[westerner],,107629,
ma-diâ‚ƒ-na-ad,,MAR.TU[westerner],,200579,
ma-li-a,,,,292620,68.11
ma-lik-eâ‚‚-a,,,,117341,
ma-lu-lu,,mu[year],,134773,
ma-ma-a,,,,107564,59.01
ma-ma-a,,lu[person],,107742,67.05
ma-ma-a,,,,124928,79.12
ma-ma-abâ‚‚?,,,,430458,
ma-ma-abâ‚‚?,,,,117251,75.07
ma-ma-ilâ‚†-Å¡u,['intermediary'],,,124458,64.091
ma-ma-keÅ¡â‚‚,,egia[bride],,125757,62.04
ma-ma-Å¡ar-ra-at,,,,134805,59.08
ma-mi-Å¡ar#,,,,106400,85.11
ma-na-a,,nubanda[overseer],,332360,67.1
ma-na-a,,,,292620,68.11
ma-na-a,,nubanda[overseer],,104787,80.11
ma-na-ma-tum,,MAR.TU[westerner],,103741,
ma-na-ma-tum,,MAR.TU[westerner],,122133,65.073
ma-na-na,,,,387673,62.12
ma-na-ta-Å¡eâ‚ƒ,,,,103934,60.06
ma-ni-dingir-ta,['source'],,,126136,86.1
ma-ni-ga-numâ‚‚,,,,106345,71.0108
ma-ni-il,,MAR.TU[westerner],,122693,79.0226
ma-nu-ma-nu-um,,lu[person],,126313,
ma-numâ‚‚#-[ki-{d}]Å¡ul-gi,['intermediary'],dubsar[scribe],,124312,74.1122
ma-numâ‚‚#-[ki-{d}Å¡ul-gi],,,,126566,78.0616
ma-numâ‚‚#-ki-{d}Å¡ul#-gi#,,Å¡arrabdu[administrator],,109324,77.1214
ma-numâ‚‚-ki-{d}Å¡ul-[gi],,,,134691,76.0317
ma-numâ‚‚-ki-{d}Å¡ul-[gi],,,,135131,85.0415
ma-numâ‚‚-ki-{d}Å¡ul-gi,,,,430378,
ma-numâ‚‚-ki-{d}Å¡ul-gi,,,,430380,
ma-numâ‚‚-ki-{d}Å¡ul-gi,,,,430381,
ma-numâ‚‚-ki-{d}Å¡ul-gi,,,,108694,61.0701
ma-numâ‚‚-ki-{d}Å¡ul-gi,,,,144281,74.0319
ma-numâ‚‚-ki-{d}Å¡ul-gi,['intermediary'],dubsar[scribe],,211326,75.04
ma-numâ‚‚-ki-{d}Å¡ul-gi,['intermediary'],dubsar[scribe],,131031,76.0309
ma-numâ‚‚-ki-{d}Å¡ul-gi,['intermediary'],,,106019,76.0712
ma-numâ‚‚-ki-{d}Å¡ul-gi,['intermediary'],,,332109,76.0714
ma-numâ‚‚-ki-{d}Å¡ul-gi,['intermediary'],,,142127,76.0718
ma-numâ‚‚-ki-{d}Å¡ul-gi,['intermediary'],Å¡arrabdu[administrator],,126566,78.0616
ma-numâ‚‚-ki-{d}Å¡ul-gi,['intermediary'],Å¡arrabdu[administrator],,102165,83.0519
ma-numâ‚‚-ki-{d}Å¡ul-gi,['intermediary'],Å¡arrabdu[administrator],,201102,84.1226
ma-numâ‚‚-ki-{d}Å¡ul-gi,['intermediary'],dubsar[scribe],,118285,85.0406
ma-numâ‚‚-ki-{d}Å¡ul-gi,,,,118285,85.0406
ma-numâ‚‚-ki-{d}Å¡ul-gi,['intermediary'],Å¡arrabdu[administrator],,106405,85.1
ma-numâ‚‚{ki}-{d}Å¡ul-gi,['intermediary'],dubsar[scribe],,212180,74.1209
ma-numâ‚‚{um}-ki-{d}Å¡ul-<gi>,['intermediary'],dubsar[scribe],,135131,85.0415
ma-ri-duâ‚Åâ‚€-dingir,,,,132110,71.0525
ma-ti-iâ‚ƒ-liâ‚‚,,,,108690,
ma-ti-iâ‚ƒ-liâ‚‚,,,,125972,
ma-ti-iâ‚ƒ-liâ‚‚,,,,104286,84.12
ma-x,,,,134235,
ma-Å¡um,['representative'],Å¡agia[cup-bearer],,103915,
ma-Å¡um,,,,104615,
ma-Å¡um,,,,117579,
ma-Å¡um,,,,136225,
ma-Å¡um,,,,145304,
ma-Å¡um,,,,430383,
ma-Å¡um,,,,430384,
ma-Å¡um,,,,430385,
ma-Å¡um,,,,430435,
ma-Å¡um#,['intermediary'],,,126356,76.0816
ma-Å¡um-ta,['source'],,,104181,
ma-Å¡um-ta,['source'],,,112971,85.0624
ma-Å¡um,['representative'],,,126359,51.05
ma-Å¡um,['intermediary'],,,321028,53.04
ma-Å¡um,,,,126343,53.06
ma-Å¡um,['representative'],,,101351,53.1
ma-Å¡um,['representative'],,,234958,53.1
ma-Å¡um,['representative'],,,101354,54.04
ma-Å¡um,['representative'],,,132009,54.05
ma-Å¡um,['representative'],,,123645,54.06
ma-Å¡um,['representative'],,,123504,55.06
ma-Å¡um,,,,130530,57.08
ma-Å¡um,['intermediary'],,,211695,58.0613
ma-Å¡um,['intermediary'],,,101360,58.093
ma-Å¡um,['representative'],,,107564,59.01
ma-Å¡um,['intermediary'],,,101362,59.02
ma-Å¡um,['intermediary'],,,107982,60.023
ma-Å¡um,,,,131588,63.123
ma-Å¡um,['intermediary'],,,143757,65.05
ma-Å¡um,['intermediary'],,,101379,65.0622
ma-Å¡um,['intermediary'],,,123583,65.09
ma-Å¡um,['recipient'],,,134747,67.01
ma-Å¡um,['intermediary'],ragaba[rider],,116207,68.04
ma-Å¡um,['intermediary'],agaÊ_us[soldier],,126490,70.0822
ma-Å¡um,['representative'],Å¡agia[cup-bearer],,129483,80.02
ma-Å¡um,,sukkal[secretary],,125696,81.02
ma-Å¡um,,,,125696,81.02
ma-Å¡um,['representative'],Å¡agia[cup-bearer],,128197,83
ma-Å¡um,,,,104552,83.11
ma-Å¡um,,,,104552,83.11
ma-Å¡um,,,,104710,83.12
ma-Å¡um,,,,104286,84.12
ma-Å¡um,['representative'],Å¡agia[cup-bearer],,145148,85.0109
ma-Å¡um,,,,106064,85.1227
ma-Å¡um,['intermediary'],dubsar[scribe],,115530,86.0614
ma-Å¡um,['intermediary'],Å¡agia[cup-bearer],,368383,86.0921
ma-Å¡um,['intermediary'],dubsar[scribe],,131603,86.1003
ma-Å¡um,['representative'],Å¡agia[cup-bearer],,129467,86.1009
ma-Å¡um,['intermediary'],dubsar[scribe],,129467,86.1009
ma-Å¡um,['intermediary'],dubsar[scribe],,125758,86.1015
ma-Å¡um,['intermediary'],dubsar[scribe],,129468,86.1024
ma-Å¡um,['intermediary'],dubsar[scribe],,116900,86.1025
ma?-[...],,,,218027,76.0501
ma?-uâ‚ƒ-ba,,,,136225,
ma?-Å¡um,['representative'],,,113713,55.06
mah-ha-[ni-bi],,zir[break],,129506,
mar-da-ba-nu-um,,MAR.TU[westerner],,123276,
mar-da-bu-um,,,,106353,75.1007
mar-da-mu-um,,,,100988,
mar-da-mu-um,,,,126273,
mar-hu-ni,,lu[person],,127306,69.0212
mar-hu-ni,,lu[person],,124524,69.0717
mar-hu-ni,,lu[person],,104788,69.1103
mar-hu-ni,,lu[person],,128613,72.0805
mar-hu-ni,,lu[person],,416418,72.0829
mar-hu-ni,,lu[person],,126505,73.0807
mar-hu-ni,,lu[person],,110438,73.0816
mar-hu-ni,,lu[person],,124283,74.0604
mar-hu-ni,,lu[person],,106209,74.061
mar-hu-ni,,lu[person],,210424,74.0616
mar-sa-aÅ¡,,,,103536,
marâ‚‚-da-mu,,,,125620,
marâ‚‚-da,,,,303668,62.02
marâ‚‚-da,,,,118457,67
marâ‚‚-da,,,,109224,71.083
maÅ¡-HI-AN,['representative'],,,135042,63.01
maÅ¡-biâ‚‚-gaâ‚‚-ta,['source'],,,201163,
maÅ¡-da-tur-ta,['source'],,,131647,63.12
maÅ¡-gal,,niga[fattened],,143878,67.0218
maÅ¡-gal,,,,433587,76.1
maÅ¡-gal,,,,433587,76.1
maÅ¡-gu-[la],,,,303406,66.09
maÅ¡-gu-la,,kuÅ¡[official],,123476,
maÅ¡-gu-la,,,,430382,
maÅ¡-gu-la-ta,['source'],,,101694,51
maÅ¡-gu-la,,,,390796,49.06
maÅ¡-gu-la,,,,125875,52.1
maÅ¡-gu-la,,uddatuÅ¡[jester],,123622,64.0428
maÅ¡-gu-la,,,,128400,64.06
maÅ¡-gu-la,,,,102933,65.0201
maÅ¡-saâ‚†-saâ‚†,,,,332401,
maÅ¡-saâ‚†-saâ‚†,,Å¡agia[cup-bearer],,125977,75.0606
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,103224,
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,117336,
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,125943,
maÅ¡-tur,,Å¡agia[cup-bearer],,135172,
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,320496,
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,320496,
maÅ¡-tur,,,,430335,
maÅ¡-tur,,Å¡agia[cup-bearer],,330397,
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,122887,66.1112
maÅ¡-tur,['representative'],,,132114,67.1021
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,124508,69.0928
maÅ¡-tur,,Å¡agia[cup-bearer],,128900,69.1021
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,107800,69.1228
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,113788,70.0114
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,102859,70.021
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,210441,70.0616
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,115522,70.0624
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,116195,70.1001
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,116195,70.1001
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,103902,70.1011
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,128156,70.1012
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,109647,71.0016
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,123968,71.0711
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,107840,71.0716
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,109680,71.0812
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,131876,71.0819
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,130345,71.1
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,124022,71.1003
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,124023,71.1006
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,144096,71.1023
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,124027,71.1024
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,211474,71.1113
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,126450,71.12
maÅ¡-tur,,Å¡agia[cup-bearer],,127579,71.1208
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,107852,71.121
maÅ¡-tur,,Å¡agia[cup-bearer],,104763,71.122
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,142408,71.122
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,104136,71.1222
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,134085,72.0118
maÅ¡-tur,,Å¡agia[cup-bearer],,124218,72.07
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,126611,72.0727
maÅ¡-tur,,Å¡agia[cup-bearer],,497968,72.0926
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,129473,72.101
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,106163,72.1024
maÅ¡-tur,['representative'],Å¡agia[cup-bearer],,131683,72.112
maÅ¡-tur,,,,104637,81.1
maâ‚‚-gurâ‚ˆ-re#-ta,['source'],,,108708,73
maâ‚‚-gurâ‚ˆ-re-ta,,,,118507,46.12
maâ‚‚-gurâ‚ˆ-re-ta,['source'],,,131083,60.12
maâ‚‚-li-li,,,,107624,
maâ‚‚-li-li,,,,235900,64.0416
maâ‚‚-li-li,,,,113455,65.0516
maâ‚‚-li-li,,,,292620,68.11
maâ‚‚-li-li,,,,143974,70.0925
maâ‚‚-saâ‚†-saâ‚†,,,,124226,67.12
maâ‚‚-saâ‚†-saâ‚†,,,,134682,68.1007
maâ‚‚-saâ‚†-saâ‚†,,,,126139,69.09
maâ‚‚-saâ‚†-saâ‚†,,,,117621,71.0126
maâ‚‚-saâ‚†-saâ‚†,,,,142576,71.0803
maâ‚‚-saâ‚†-saâ‚†,,,,142632,71.0914
maâ‚‚-saâ‚†-saâ‚†,,,,142632,71.0914
maâ‚‚-saâ‚†-saâ‚†,,Å¡agia[cup-bearer],,112231,73.0823
me!(AÅ )-eÅ¡â‚Åâ‚ˆ-dar,,,,112087,64.0108
me#-{d}iÅ¡taran,,dumumunus[daughter],,128909,70.1103
me#-{d}iÅ¡taran,,,,124200,72.0826
me-KID?-a,,,,101297,54.09
me-er-ti-um,,,,200533,71.0627
me-eÅ¡â‚Åâ‚ˆ-dar,,,dumu lugal-Å¡eâ‚ƒ,107985,
me-eÅ¡â‚Åâ‚ˆ-dar,,,,128761,
me-eÅ¡â‚Åâ‚ˆ-dar,,,,132068,60.0528
me-eÅ¡â‚Åâ‚ˆ-dar,,,,124340,61.023
me-eÅ¡â‚Åâ‚ˆ-dar,,,,123473,62.0215
me-eÅ¡â‚Åâ‚ˆ-dar,,,,133851,62.0906
me-eÅ¡â‚Åâ‚ˆ-dar,,,,104826,63.0107
me-eÅ¡â‚Åâ‚ˆ-dar,,,,212077,63.0407
me-eÅ¡â‚Åâ‚ˆ-dar,,,,127829,63.0929
me-eÅ¡â‚Åâ‚ˆ-dar,,,,123243,63.11
me-eÅ¡â‚Åâ‚ˆ-dar,,,,100270,64.1
me-eÅ¡â‚Åâ‚ˆ-dar,,,,123670,64.1222
me-eÅ¡â‚Åâ‚ˆ-dar,,,,123270,65.043
me-eÅ¡â‚Åâ‚ˆ-dar,,,,332578,65.0805
me-eÅ¡â‚Åâ‚ˆ?-dar?,,,,109258,64.09
me-eÅ¡â‚Åâ‚ˆ?-dar?,,,,124644,65.0913
me-gu-um,,ensik[ruler],,200526,73.0521
me-nigar{gar},['source'],,,104011,
me-ra-ah-{d}Å¡ul-gi,,,dumu ma-aÅ¡-hu-un-da-hi-li,125945,67.0506
me-ra-ah-{d}Å¡ul-gi,,,dumu ma-aÅ¡-hu-un-dah-li,117468,67.0527
me-ru-ru-ti,,,,103099,76.1003
me-{d}eÅ¡â‚Åâ‚ˆ-dar,,,,105486,
me-{d}eÅ¡â‚Åâ‚ˆ?-dar?-Å¡eâ‚ƒ,,,,106164,60.1123
me-{d}iÅ¡taran,,,,103191,
me-{d}iÅ¡taran,,ud[sun],,116157,
me-{d}iÅ¡taran!,,dumumunus[daughter],,124925,79.06
me-{d}iÅ¡taran#,,,,124067,73.0511
me-{d}iÅ¡taran#,,eÊ_ud[week],,294907,74.0912
me-{d}iÅ¡taran#,,,,109202,81.04
me-{d}iÅ¡taran#,,,,142807,82.03
me-{d}iÅ¡taran-e,,,,142803,81.1229
me-{d}iÅ¡taran-na,,kaÅ¡[beer],,102164,
me-{d}iÅ¡taran,,,,131561,67.0118
me-{d}iÅ¡taran,,,,125588,68.0303
me-{d}iÅ¡taran,,,,143924,68.09
me-{d}iÅ¡taran,,,,125724,68.1
me-{d}iÅ¡taran,,,,136240,70.0617
me-{d}iÅ¡taran,,,,108701,70.0701
me-{d}iÅ¡taran,,,,105887,70.0727
me-{d}iÅ¡taran,,,,103430,70.1027
me-{d}iÅ¡taran,,,,101810,70.12
me-{d}iÅ¡taran,,,,103163,70.1207
me-{d}iÅ¡taran,,,,125426,71.0104
me-{d}iÅ¡taran,,,,133928,71.0213
me-{d}iÅ¡taran,,,,101868,71.0629
me-{d}iÅ¡taran,,,,123986,71.0815
me-{d}iÅ¡taran,,,,116167,71.0901
me-{d}iÅ¡taran,,,,118586,71.0911
me-{d}iÅ¡taran,,,,124001,71.0911
me-{d}iÅ¡taran,,,,107851,71.1113
me-{d}iÅ¡taran,,,,212047,71.1125
me-{d}iÅ¡taran,,,,124053,71.1222
me-{d}iÅ¡taran,,dumumunus[daughter],,127667,72.03
me-{d}iÅ¡taran,,,,136236,72.1006
me-{d}iÅ¡taran,,,,129473,72.101
me-{d}iÅ¡taran,,,,124918,72.1111
me-{d}iÅ¡taran,,,,124920,73.0814
me-{d}iÅ¡taran,,,,320511,73.093
me-{d}iÅ¡taran,,,,102921,73.1112
me-{d}iÅ¡taran,,,,117616,74.0412
me-{d}iÅ¡taran,,,,124082,74.0622
me-{d}iÅ¡taran,,,,125964,74.0702
me-{d}iÅ¡taran,,,,117319,74.0723
me-{d}iÅ¡taran,,,,124309,74.0912
me-{d}iÅ¡taran,,,,136243,74.0912
me-{d}iÅ¡taran,,,,144301,74.1112
me-{d}iÅ¡taran,,,,111798,74.1211
me-{d}iÅ¡taran,,,,136260,74.1228
me-{d}iÅ¡taran,,,,111997,75.0111
me-{d}iÅ¡taran,,,,111799,75.0327
me-{d}iÅ¡taran,,,,106007,75.0403
me-{d}iÅ¡taran,,,,211955,75.0511
me-{d}iÅ¡taran,,dumumunus[daughter],,135067,75.08
me-{d}iÅ¡taran,,dumumunus[daughter],,135067,75.08
me-{d}iÅ¡taran,,,,144403,76.04
me-{d}iÅ¡taran,,,,104507,76.0401
me-{d}iÅ¡taran,,,,406815,76.0911
me-{d}iÅ¡taran,,,,116873,77.121
me-{d}iÅ¡taran,,,,116872,79.1109
me-{d}iÅ¡taran,,,,125861,82.0311
me-{d}iÅ¡taran,,,,126763,82.051
me-{d}iÅ¡taran,,,,201101,83.0312
me-{d}iÅ¡taran,,,,114349,83.0912
me-{d}iÅ¡taran,,dumumunus[daughter],,113886,86.04
me-{d}iÅ¡taran],,,,116195,70.1001
me-{d}nanna?,,sukkal[secretary],,113146,74.0817
me-{d}nin-isinâ‚‚?{si},,,,108674,
me-{d}nin-isinâ‚‚?{si},,,,131574,71.082
me-{d}nin-isinâ‚‚{si},,,,124928,79.12
me-{d}nin-Å¡ubur,,,,127827,77.1029
me-{d}nisaba,,,,201147,
me-{d}nisaba-me,,,,126705,76.0508
me-{d}nisaba,,,,303683,82.1114
me-{d}Å¡ul-gi-ra-ta,['source'],,,104517,86.01
me-{d}Å¡ul-gi,,dumumunus[daughter],,134065,62.0808
me-{d}Å¡ul-gi,,dumumunus[daughter],,127334,68.0118
me-Å¡i-ad,,,,131604,82.0914
mi-da-a,['intermediary'],lu[person],,126055,65.04
mi-da-nu-um,,MAR.TU[westerner],,100971,
mi-da-nu-um,,MAR.TU[westerner],,142050,
mi-da-nu-um,,,,117196,63.1115
mi-da-nu-um,,MAR.TU[westerner],,127348,64.0715
mi-da-numâ‚‚,,,,106345,71.0108
mi-gir-na-ni,,,,126477,75
mi-gir-{d}nin-lilâ‚‚-tum,,,,109768,75.1116
mi-gir-{d}nin-lilâ‚‚-tum,,egia[bride],,130031,76.102
mi-id-gurâ‚ˆ,,kuÅ¡[official],,132110,71.0525
mi-il-[ga-nu]-um#,,,,126273,
mi-il-ga-nu-um,,,,200533,71.0627
mi-il-ga-nu-um,,,,125751,76.1214
mi-im-mi,,,,131571,
mi-it-ha-ar-iÅ¡-ta,['source'],,,200520,64.06
mi-iÅ¡-hi-ni-iÅ¡-hi,,,,125945,67.0506
mi-iÅ¡-hi-ni-iÅ¡-hi,,,,117468,67.0527
mi-ki-a,['recipient'],,,142360,55.03
mi-na-nu-um,,,,104761,76.1203
mi-Å¡u-a-bi-ir,,,,117468,67.0527
mi-Å¡u-a-bi-ir?,,,,125945,67.0506
mu-[x],,,,125931,
mu-[x],,,,125931,
mu-[x],,,,125931,
mu-[x],,,,125931,
mu-[x],,,,117222,70.0212
mu-da-ba-ni-lum,,,,201505,
mu-da-nu-um,,MAR.TU[westerner],,125849,
mu-lu-uÅ¡,,,,131597,69.06
mu-lu-uÅ¡,,,,108701,70.0701
mu-ni-mah,,,,430324,
mu-ni-mah,,,,456364,
mu-ni-mah,,,,210120,80.0117
mu-ni,['intermediary'],,,116903,74.0823
mu-ni,['intermediary'],,,116904,74.0824
mu-ni,['intermediary'],,,116902,74.083
mu-ra-uâ‚‚-e,['intermediary'],sukkal[secretary],,104788,69.1103
mu-ri-na-ba,['intermediary'],,,108710,73.102
mu-ri-na-ba,,,,130412,86.0708
mu-ru-wa,['intermediary'],sukkal[secretary],,142127,76.0718
mu-tab-bil,,,,106353,75.1007
mu-urâ‚‚-ti-ga-ba,,nubanda[overseer],,122159,71.0929
mu-x-x,,,,126170,
mu-x,,,,117587,85.07
mu-Å¡a,,sig[clear],,102361,
mu-Å¡a,,sig[clear],,109784,83.0705
mu-Å¡u?-hur-da,,lu[person],,109240,64.01
mug-na-lum,,,,126271,
mun-gazi,,numun[seed],,144401,76
muÅ¡-da-nu-um,,MAR.TU[westerner],,100985,79.0902
muÅ¡-erâ‚‚-galâ‚‚,,,,201118,85.0729
muÅ¡-lahâ‚…,,,,100990,86.01
muÅ¡?-guâ‚‚-laâ‚‚-Å¡eâ‚ƒ,,,,136229,74.0926
muÅ¡en-duâ‚ƒ-e-ne,,,,117045,
muâ‚†-ha-a,,nubanda[overseer],,125583,71.0525
na#-[saâ‚†,,dab[seize],,126368,
na#-ah#-Å¡um#-[bala],,,,416417,68.11
na#-luâ‚…#-ta#,,,,235603,71.05
na#-luâ‚…#-ta,,,,416478,64.0412
na#-luâ‚…#,['source'],,,429931,62.1104
na#-luâ‚…#,['recipient'],,,134918,73.032
na#-luâ‚…#,['recipient'],,,212347,73.04
na#-luâ‚…-ta,,,,107990,63.0901
na#-luâ‚…-ta,,,,134983,67.101
na#-luâ‚…-ta,,,,124180,70.1122
na#-luâ‚…-ta,['source'],,,124191,74.0805
na#-luâ‚…-ta,,,,102352,76.0228
na#-luâ‚…,,,,102631,64.0519
na#-luâ‚…,['recipient'],,,123793,69.022
na#-luâ‚…,,,,134912,69.1216
na#-luâ‚…,['recipient'],,,112104,74.0508
na#-saâ‚†#-[ta],['source'],,,416207,
na#-saâ‚†#-ta,['source'],,,320502,61.05
na#-saâ‚†#,['recipient'],,,235343,61.11
na#-saâ‚†#,['recipient'],,,142571,65.093
na#-saâ‚†#,['recipient'],,,124798,66.0803
na#-saâ‚†-ta,,,,235924,64.01
na#-saâ‚†-ta,,,,123262,65.01
na#-saâ‚†-ta,,,,212140,65.01
na#-saâ‚†-ta,,,,330480,65.0915
na#-saâ‚†-ta,,,,123291,65.11
na#-saâ‚†,['recipient'],,,142429,62.1205
na#-saâ‚†,['recipient'],,,123512,65.07
na#-x,,,,123458,65.1112
na#?-luâ‚…#?-ta,['source'],,,126335,67.0302
na-...,,,,458436,
na-<ra>-am-iâ‚ƒ-liâ‚‚-ta,['source'],,,123484,44.07
na-[...-ta,['source'],,,112150,
na-[...],['source'],,,117363,
na-[...],,,,123410,
na-[...],,,,143773,66.07
na-[...],,lu[person],,126010,67.0304
na-[...],,,,143875,67.0309
na-[...],['source'],,,134700,71.01
na-[...],,,,101449,74.12
na-[ba]-saâ‚†,,kuruÅ¡da[fattener],,117024,
na-[luâ‚…-ta,['source'],,,105191,74.1219
na-[luâ‚…-ta],['source'],,,118547,79.032
na-[luâ‚…]-ta#,['source'],,,320811,64.011
na-[luâ‚…]-ta#,['source'],,,320947,67.0104
na-[luâ‚…]-ta#,['source'],,,320973,69.0314
na-[luâ‚…],['source'],,,123637,62.0302
na-[luâ‚…],,,,104044,72.0725
na-[luâ‚…],,,,145501,73.1018
na-[ra]-am-iâ‚ƒ-liâ‚‚-ta,['source'],,,123546,66.1
na-[saâ‚†,['source'],,,131059,67.081
na-[saâ‚†],['recipient'],,,128117,61.05
na-[saâ‚†],,,,101318,71
na-[silim],,,,218202,80.09
na-[x-...],,,,123329,
na-[x]-ta,['source'],,,104761,76.1203
na-a-na,,,,118416,
na-a-na,,,,456534,
na-ab-<la>-nu-um,,MAR.TU[westerner],,128763,
na-ab-[la-nu]-um#,,MAR.TU[westerner],,330397,
na-ab-[la-numâ‚‚],,MAR.TU[westerner],,116230,67.1018
na-ab-la-numâ‚‚,,MAR.TU[westerner],,248876,64.0307
na-ab-la-zum,,nubanda[overseer],,122170,
na-ab-Å¡a-nu-um,,lu[person],,131597,69.06
na-ah-ba-tum,,,,136306,
na-ah-ba-tum,,gag[nail],,200497,59.03
na-ah-ba-tum,,Å¡ub[fall],,125021,69.02
na-ah-ba-tum,,Å¡ub[fall],,125021,69.02
na-ah-bi-ir-mu#?,,,,130386,64.0406
na-ah-ha-ma-tal,,,,118422,18
na-ah-Å¡u-a,,,,103873,
na-ah-Å¡um-bala,,,,132003,
na-ah-Å¡um-bala,,,,134066,
na-ah-Å¡um-bala,,,,127361,65.0504
na-ah-Å¡um-bala,,,,123443,65.121
na-ah-Å¡um-bala,,,,201151,67.0427
na-ah-Å¡um-bala,,,,102939,71.041
na-ah-Å¡um-bala,,,,131594,71.1009
na-ah-Å¡um-bala,,,,100983,71.1201
na-ah-Å¡um-bala,,,,118472,71.1229
na-ah-Å¡um-bala,,,,105945,73.0813
na-ah-Å¡um-bala,,,,109321,74.0313
na-ak-da-ma-ri,,lu[person],,131590,74.1017
na-an-na,,,,122581,62.02
na-ap#-[la-nu]-um,['source'],MAR.TU[westerner],,332038,
na-ap-la!(NA)-nu-um,,MAR.TU[westerner],,126583,67.1126
na-ap-la-[numâ‚‚],,MAR.TU[westerner],,134700,71.01
na-ap-la-nu-um,,,,105176,
na-ap-la-nu-um,,,,105176,
na-ap-la-nu-um,,MAR.TU[westerner],,109527,
na-ap-la-nu-um,['source'],MAR.TU[westerner],,116157,
na-ap-la-nu-um,,MAR.TU[westerner],,127584,
na-ap-la-nu-um,,MAR.TU[westerner],,320496,
na-ap-la-nu-um-Å¡eâ‚ƒ,['source'],,,117477,62.0321
na-ap-la-nu-um,,MAR.TU[westerner],,107600,63.0801
na-ap-la-nu-um,,,,117196,63.1115
na-ap-la-nu-um,['source'],MAR.TU[westerner],,118481,64.04
na-ap-la-nu-um,['source'],MAR.TU[westerner],,117434,64.0715
na-ap-la-nu-um,,MAR.TU[westerner],,135030,64.0716
na-ap-la-nu-um,,MAR.TU[westerner],,390983,64.0907
na-ap-la-nu-um,,MAR.TU[westerner],,103993,65.06
na-ap-la-nu-um,,MAR.TU[westerner],,320505,65.0613
na-ap-la-nu-um,,MAR.TU[westerner],,142635,65.1115
na-ap-la-nu-um,['source'],MAR.TU[westerner],,212104,68.1013
na-ap-la-nu-um,,MAR.TU[westerner],,116173,69.0216
na-ap-la-nu-um,,MAR.TU[westerner],,135084,69.1005
na-ap-la-nu-um,,MAR.TU[westerner],,129471,70.0105
na-ap-la-nu-um,,,,108701,70.0701
na-ap-la-nu-um,,MAR.TU[westerner],,125760,74.0404
na-ap-la-nu-um,,MAR.TU[westerner],,126482,74.1013
na-ap-la-nu-um,,MAR.TU[westerner],,109772,77.0809
