id,source,target,p_index,year,type,source's role,target's role
5470,320,16,103174,Shulgi.46.08.00,Directed,['source'],['recipient']
5471,42,16,103334,Shulgi.47.07.00 (us2 year),Directed,['source'],['recipient']
5472,42,16,103350,Shulgi.46.11.00,Directed,['source'],['recipient']
5473,88,88,103482,--.--.--.--,Directed,['recipient'],['recipient']
5474,16,159,103558,Ibbi-Suen.02.11.00,Undirected,['source'],['intermediary']
5475,16,279,103558,Ibbi-Suen.02.11.00,Undirected,['source'],['intermediary']
5476,159,279,103558,Ibbi-Suen.02.11.00,Undirected,['intermediary'],['intermediary']
5477,16,113,103657,Amar-Suen.02.10.00,Directed,['source'],['intermediary']
5478,16,42,104194,"Shulgi.46.02.03 (us2 year), Shulgi.46.04.29 (us2 year)",Undirected,['recipient'],['recipient']
5479,16,84,104194,"Shulgi.46.02.03 (us2 year), Shulgi.46.04.29 (us2 year)",Undirected,['recipient'],['intermediary']
5480,42,84,104194,"Shulgi.46.02.03 (us2 year), Shulgi.46.04.29 (us2 year)",Undirected,['recipient'],['intermediary']
5481,251,16,104237,Shu-Suen.06.11.00,Directed,['source'],['recipient']
5482,251,16,104237,Shu-Suen.06.11.00,Directed,['source'],['recipient']
5483,32,16,104239,"Shu-Suen.09.01.10, Shu-Suen.09.01.18",Directed,['source'],['recipient']
5484,32,16,104239,"Shu-Suen.09.01.10, Shu-Suen.09.01.18",Directed,['source'],['recipient']
5485,93,16,104241,Shu-Suen.09.01.00,Directed,['source'],['recipient']
5486,93,16,104241,Shu-Suen.09.01.00,Directed,['source'],['recipient']
5487,32,16,104242,Shu-Suen.09.06.29,Directed,['source'],['recipient']
5488,32,16,104242,Shu-Suen.09.06.29,Directed,['source'],['recipient']
5489,450,16,104243,Shu-Suen.09.08.00,Directed,['source'],['recipient']
5490,450,16,104243,Shu-Suen.09.08.00,Directed,['source'],['recipient']
5491,16,16,104246,Shu-Suen.09.10.00,Directed,['recipient'],['recipient']
5492,16,16,104247,Shu-Suen.09.11.00,Directed,['recipient'],['recipient']
5493,91,16,104248,Ibbi-Suen.01.06.00,Directed,['source'],['recipient']
5494,91,16,104248,Ibbi-Suen.01.06.00,Directed,['source'],['recipient']
5495,16,16,104252,Shu-Suen.07.07.00,Directed,['recipient'],['recipient']
5496,69,16,104254,Ibbi-Suen.01.08.00,Directed,['source'],['recipient']
5497,69,16,104254,Ibbi-Suen.01.08.00,Directed,['source'],['recipient']
5498,16,16,104256,Ibbi-Suen.01.10.00,Directed,['recipient'],['recipient']
5499,148,16,104259,Ibbi-Suen.01.12.00,Directed,['source'],['recipient']
5500,148,16,104259,Ibbi-Suen.01.12.00,Directed,['source'],['recipient']
5501,343,16,104261,Ibbi-Suen.01.12d.00 (intercalated),Directed,['source'],['recipient']
5502,343,16,104261,Ibbi-Suen.01.12d.00 (intercalated),Directed,['source'],['recipient']
5503,91,16,104287,Shu-Suen.09.10.00,Directed,['source'],['recipient']
5504,91,16,104288,Shu-Suen.09.11.00,Directed,['source'],['recipient']
5505,16,284,104306,Ibbi-Suen.02.07.00,Directed,['source'],['intermediary']
5506,156,16,104310,Shu-Suen.09.11.00,Directed,['source'],['recipient']
5507,16,28,104328,"Shu-Suen.07.08.25, Shu-Suen.07.08.26",Directed,['source'],['recipient']
5508,16,463,104425,Ibbi-Suen.02.12.09,Directed,['source'],['intermediary']
5509,16,28,104425,Ibbi-Suen.02.12.09,Directed,['source'],['recipient']
5510,463,28,104425,Ibbi-Suen.02.12.09,Directed,['intermediary'],['recipient']
5511,16,477,104536,Ibbi-Suen.01.12.29,Directed,['source'],['representative']
5512,16,28,104536,Ibbi-Suen.01.12.29,Directed,['source'],['recipient']
5513,477,28,104536,Ibbi-Suen.01.12.29,Directed,['representative'],['recipient']
5514,16,331,104592,Amar-Suen.05.10.00,Directed,['source'],['intermediary']
5515,16,28,105131,Shu-Suen.05.02.09 (us2 year),Directed,['source'],['recipient']
5516,16,28,105133,Shu-Suen.05.04.23 (us2 year),Directed,['source'],['recipient']
5517,16,161,105162,Shu-Suen.04.00.00,Directed,['source'],['recipient']
5518,16,77,105207,Shu-Suen.05.04.10 (us2 year),Directed,['source'],['intermediary']
5519,16,311,105211,Shu-Suen.05.01.11 (us2 year),Directed,['source'],['intermediary']
5520,42,16,105831,Shulgi.47.03.00 (us2 year),Directed,['source'],['recipient']
5521,105,16,106050,Shu-Suen.05.12d.00 (intercalated) (us2 year),Directed,['source'],['recipient']
5522,16,16,106053,Shu-Suen.06.04.00 (us2-us2 year),Directed,['recipient'],['recipient']
5523,16,37,106061,Ibbi-Suen.01.02.12,Undirected,['source'],['intermediary']
5524,16,477,106061,Ibbi-Suen.01.02.12,Undirected,['source'],['representative']
5525,37,477,106061,Ibbi-Suen.01.02.12,Undirected,['intermediary'],['representative']
5526,32,16,106062,Ibbi-Suen.01.11.00,Directed,['source'],['recipient']
5527,32,16,106062,Ibbi-Suen.01.11.00,Directed,['source'],['recipient']
5528,32,16,106063,Ibbi-Suen.01.12d.00 (intercalated),Directed,['source'],['recipient']
5529,32,16,106063,Ibbi-Suen.01.12d.00 (intercalated),Directed,['source'],['recipient']
5530,16,298,106133,"Shu-Suen.07.02.29, Shu-Suen.07.08.10",Directed,['source'],['recipient']
5531,16,17,106134,Shu-Suen.08.02.05,Directed,['source'],['intermediary']
5532,16,28,106152,Ibbi-Suen.02.06.14,Directed,['intermediary'],['recipient']
5533,468,16,106201,Ibbi-Suen.01.12d.00 (intercalated),Directed,['source'],['recipient']
5534,468,16,106201,Ibbi-Suen.01.12d.00 (intercalated),Directed,['source'],['recipient']
5535,16,37,106203,Ibbi-Suen.02.07.27,Undirected,['source'],['intermediary']
5536,16,564,106203,Ibbi-Suen.02.07.27,Undirected,['source'],['representative']
5537,37,564,106203,Ibbi-Suen.02.07.27,Undirected,['intermediary'],['representative']
5538,16,21,106261,Shu-Suen.06.12d.16 (intercalated),Directed,['source'],['intermediary']
5539,16,28,106265,Shu-Suen.08.02.05,Directed,['source'],['recipient']
5540,91,16,106271,Shu-Suen.09.11.00,Directed,['source'],['recipient']
5541,583,16,106311,Shulgi.46.05.00,Directed,['source'],['recipient']
5542,16,23,106388,Shu-Suen.09.10.23,Directed,['source'],['intermediary']
5543,16,16,106390,Shu-Suen.09.02.00,Directed,['recipient'],['recipient']
5544,16,81,106394,Shu-Suen.09.10.13,Undirected,['source'],['intermediary']
5545,16,458,106394,Shu-Suen.09.10.13,Undirected,['source'],['representative']
5546,81,458,106394,Shu-Suen.09.10.13,Undirected,['intermediary'],['representative']
5547,16,16,106402,Ibbi-Suen.01.11.00,Directed,['recipient'],['recipient']
5548,16,23,106407,Ibbi-Suen.01.04.28,Undirected,['source'],['intermediary']
5549,16,477,106407,Ibbi-Suen.01.04.28,Undirected,['source'],['representative']
5550,23,477,106407,Ibbi-Suen.01.04.28,Undirected,['intermediary'],['representative']
5551,16,161,106557,Shu-Suen.05.12d.00 (intercalated) (us2 year),Directed,['source'],['recipient']
5552,16,542,107944,Shu-Suen.04.06.15,Directed,['source'],['intermediary']
5553,16,275,107944,Shu-Suen.04.06.15,Directed,['source'],['recipient']
5554,542,275,107944,Shu-Suen.04.06.15,Directed,['intermediary'],['recipient']
5555,16,311,107964,Shu-Suen.08.10.27,Directed,['source'],['intermediary']
5556,16,28,107964,Shu-Suen.08.10.27,Directed,['source'],['recipient']
5557,311,28,107964,Shu-Suen.08.10.27,Directed,['intermediary'],['recipient']
5558,16,37,107966,Shu-Suen.08.12.28,Directed,['source'],['intermediary']
5559,16,28,107966,Shu-Suen.08.12.28,Directed,['source'],['recipient']
5560,37,28,107966,Shu-Suen.08.12.28,Directed,['intermediary'],['recipient']
5561,91,16,109209,Shu-Suen.09.09.00,Directed,['source'],['recipient']
5562,16,77,109782,Shu-Suen.07.11.27,Directed,['source'],['intermediary']
5563,16,28,109782,Shu-Suen.07.11.27,Directed,['source'],['recipient']
5564,77,28,109782,Shu-Suen.07.11.27,Directed,['intermediary'],['recipient']
5565,16,311,109785,Shu-Suen.08.10.30,Undirected,['source'],['intermediary']
5566,16,653,109785,Shu-Suen.08.10.30,Undirected,['source'],['intermediary']
5567,311,653,109785,Shu-Suen.08.10.30,Undirected,['intermediary'],['intermediary']
5568,91,16,112970,Shu-Suen.09.11.03,Directed,['source'],['recipient']
5569,91,16,112970,Shu-Suen.09.11.03,Directed,['source'],['recipient']
5570,91,16,114351,Ibbi-Suen.01.06.22,Directed,['source'],['recipient']
5571,156,16,115401,Shulgi.45.11.00,Directed,['source'],['recipient']
5572,21,16,115529,Ibbi-Suen.02.06.22,Directed,['intermediary'],['recipient']
5573,16,28,116862,Ibbi-Suen.02.11.16,Directed,['source'],['recipient']
5574,298,16,117157,Ibbi-Suen.01.01.00,Directed,['source'],['recipient']
5575,37,16,117164,Ibbi-Suen.01.12.00,Directed,['source'],['recipient']
5576,16,483,117166,Ibbi-Suen.01.12d.00 (intercalated),Directed,['source'],['intermediary']
5577,91,16,117181,Ibbi-Suen.01.07.00,Directed,['source'],['recipient']
5578,66,157,117183,Ibbi-Suen.01.00.00,Directed,['source'],['intermediary']
5579,66,16,117183,Ibbi-Suen.01.00.00,Directed,['source'],['recipient']
5580,157,16,117183,Ibbi-Suen.01.00.00,Directed,['intermediary'],['recipient']
5581,786,111,117185,Ibbi-Suen.02.05.00,Directed,['source'],['intermediary']
5582,786,16,117185,Ibbi-Suen.02.05.00,Directed,['source'],['recipient']
5583,111,16,117185,Ibbi-Suen.02.05.00,Directed,['intermediary'],['recipient']
5584,31,16,117258,Shu-Suen.06.05.20,Directed,['source'],['recipient']
5585,776,776,118354,Ibbi-Suen.02.04.00,Directed,['source'],['source']
5586,776,16,118354,Ibbi-Suen.02.04.00,Directed,['source'],['recipient']
5587,776,16,118354,Ibbi-Suen.02.04.00,Directed,['source'],['recipient']
5588,16,16,118431,Shu-Suen.07.06.29,Directed,['source'],['source']
5589,42,42,118482,Shu-Suen.05.07.19 (us2 year),Directed,['recipient'],['recipient']
5590,298,16,118523,Ibbi-Suen.01.07.00,Directed,['source'],['recipient']
5591,298,16,118523,Ibbi-Suen.01.07.00,Directed,['source'],['recipient']
5592,32,16,118524,Ibbi-Suen.01.10.00,Directed,['source'],['recipient']
5593,32,16,118524,Ibbi-Suen.01.10.00,Directed,['source'],['recipient']
5594,820,16,118526,Shu-Suen.09.11.00,Directed,['source'],['recipient']
5595,820,16,118526,Shu-Suen.09.11.00,Directed,['source'],['recipient']
5596,593,16,118528,Shu-Suen.09.08.00,Directed,['source'],['recipient']
5597,593,16,118528,Shu-Suen.09.08.00,Directed,['source'],['recipient']
5598,16,21,122204,Ibbi-Suen.01.09.13,Directed,['source'],['intermediary']
5599,16,28,122204,Ibbi-Suen.01.09.13,Directed,['source'],['recipient']
5600,21,28,122204,Ibbi-Suen.01.09.13,Directed,['intermediary'],['recipient']
5601,16,151,122858,Ibbi-Suen.02.11.05,Directed,['source'],['recipient']
5602,16,564,122934,Shu-Suen.07.03.18,Directed,['source'],['representative']
5603,42,16,123406,Shulgi.47.11.00 (us2 year),Directed,['source'],['recipient']
5604,16,187,124314,Amar-Suen.03.04.16,Undirected,['recipient'],['intermediary']
5605,16,435,124314,Amar-Suen.03.04.16,Undirected,['recipient'],['intermediary']
5606,187,435,124314,Amar-Suen.03.04.16,Undirected,['intermediary'],['intermediary']
5607,16,117,124335,Amar-Suen.08.03.00,Directed,['intermediary'],['recipient']
5608,751,16,124442,Shulgi.46.01.00,Directed,['intermediary'],['recipient']
5609,16,311,124556,Shu-Suen.08.10.07,Directed,['source'],['intermediary']
5610,16,28,124556,Shu-Suen.08.10.07,Directed,['source'],['recipient']
5611,311,28,124556,Shu-Suen.08.10.07,Directed,['intermediary'],['recipient']
5612,16,310,124929,Shu-Suen.05.01.23 (us2 year),Undirected,['source'],['representative']
5613,16,311,124929,Shu-Suen.05.01.23 (us2 year),Undirected,['source'],['intermediary']
5614,310,311,124929,Shu-Suen.05.01.23 (us2 year),Undirected,['representative'],['intermediary']
5615,332,16,124955,"Shulgi.45.01.00, Shulgi.45.06.00",Directed,['source'],['recipient']
5616,16,924,125013,Shu-Suen.09.12.00,Directed,['source'],['recipient']
5617,16,209,125423,Shu-Suen.09.09.00,Directed,['source'],['intermediary']
5618,16,309,125427,Shu-Suen.08.02.11,Directed,['source'],['representative']
5619,343,16,125646,Ibbi-Suen.01.10.00,Directed,['source'],['recipient']
5620,343,16,125646,Ibbi-Suen.01.10.00,Directed,['source'],['recipient']
5621,940,16,125669,Shu-Suen.09.10.00,Directed,['source'],['recipient']
5622,940,16,125669,Shu-Suen.09.10.00,Directed,['source'],['recipient']
5623,32,16,125680,Ibbi-Suen.01.02.20,Directed,['source'],['recipient']
5624,32,16,125684,Shu-Suen.09.04.05,Directed,['source'],['recipient']
5625,156,16,125719,Shu-Suen.09.04.00,Directed,['source'],['recipient']
5626,156,16,125719,Shu-Suen.09.04.00,Directed,['source'],['recipient']
5627,157,16,125720,Shu-Suen.08.08.00,Directed,['source'],['recipient']
5628,157,16,125720,Shu-Suen.08.08.00,Directed,['source'],['recipient']
5629,91,16,125725,Shu-Suen.09.10.00,Directed,['source'],['recipient']
5630,91,16,125725,Shu-Suen.09.10.00,Directed,['source'],['recipient']
5631,298,16,125738,Shu-Suen.09.02.00,Directed,['source'],['recipient']
5632,298,16,125818,"Shu-Suen.07.01.00, Shu-Suen.07.03.00, Shu-Suen.07.08.00, Shu-Suen.07.09.00, Shu-Suen.07.12.00",Directed,['source'],['recipient']
5633,16,209,125825,Shu-Suen.08.06.00,Directed,['source'],['intermediary']
5634,16,77,125856,Shu-Suen.07.11.03,Undirected,['source'],['intermediary']
5635,16,557,125856,Shu-Suen.07.11.03,Undirected,['source'],['representative']
5636,77,557,125856,Shu-Suen.07.11.03,Undirected,['intermediary'],['representative']
5637,16,77,125870,Shu-Suen.07.11.29,Undirected,['source'],['intermediary']
5638,16,495,125870,Shu-Suen.07.11.29,Undirected,['source'],['representative']
5639,77,495,125870,Shu-Suen.07.11.29,Undirected,['intermediary'],['representative']
5640,16,17,125871,Shu-Suen.07.10.10,Undirected,['source'],['intermediary']
5641,16,82,125871,Shu-Suen.07.10.10,Undirected,['source'],['representative']
5642,17,82,125871,Shu-Suen.07.10.10,Undirected,['intermediary'],['representative']
5643,16,77,125937,Shu-Suen.07.11.24,Undirected,['source'],['intermediary']
5644,16,513,125937,Shu-Suen.07.11.24,Undirected,['source'],['representative']
5645,77,513,125937,Shu-Suen.07.11.24,Undirected,['intermediary'],['representative']
5646,115,16,126022,Shu-Suen.09.09.00,Directed,['source'],['recipient']
5647,115,16,126070,Shulgi.46.07.00,Directed,['source'],['recipient']
5648,156,16,126089,Shu-Suen.08.00.00,Directed,['source'],['recipient']
5649,156,16,126089,Shu-Suen.08.00.00,Directed,['source'],['recipient']
5650,16,16,126092,Shu-Suen.08.11.00,Directed,['recipient'],['recipient']
5651,88,32,126100,Shu-Suen.09.09.00,Directed,['source'],['intermediary']
5652,88,16,126100,Shu-Suen.09.09.00,Directed,['source'],['recipient']
5653,32,16,126100,Shu-Suen.09.09.00,Directed,['intermediary'],['recipient']
5654,113,16,126110,Shu-Suen.09.03.00,Directed,['source'],['intermediary']
5655,16,28,126124,"Shu-Suen.07.03.17, Shu-Suen.07.03.18",Directed,['source'],['recipient']
5656,91,16,126125,Shu-Suen.09.10.00,Directed,['source'],['recipient']
5657,91,16,126125,Shu-Suen.09.10.00,Directed,['source'],['recipient']
5658,177,16,126135,Ibbi-Suen.01.07.00,Directed,['source'],['recipient']
5659,177,16,126135,Ibbi-Suen.01.07.00,Directed,['source'],['recipient']
5660,16,16,126136,Ibbi-Suen.02.10.00,Undirected,['recipient'],['recipient']
5661,16,970,126136,Ibbi-Suen.02.10.00,Undirected,['recipient'],['intermediary']
5662,16,970,126136,Ibbi-Suen.02.10.00,Undirected,['recipient'],['intermediary']
5663,16,28,126187,Ibbi-Suen.02.06.04,Directed,['source'],['recipient']
5664,154,16,126382,Ibbi-Suen.01.08.00,Directed,['source'],['recipient']
5665,154,16,126382,Ibbi-Suen.01.08.00,Directed,['source'],['recipient']
5666,16,17,126528,Shu-Suen.08.11.03,Directed,['source'],['intermediary']
5667,16,28,126528,Shu-Suen.08.11.03,Directed,['source'],['recipient']
5668,17,28,126528,Shu-Suen.08.11.03,Directed,['intermediary'],['recipient']
5669,16,21,126595,Ibbi-Suen.01.01.24,Undirected,['source'],['intermediary']
5670,16,477,126595,Ibbi-Suen.01.01.24,Undirected,['source'],['representative']
5671,21,477,126595,Ibbi-Suen.01.01.24,Undirected,['intermediary'],['representative']
5672,32,16,126701,Shu-Suen.09.10.25,Directed,['source'],['recipient']
5673,32,16,126701,Shu-Suen.09.10.25,Directed,['source'],['recipient']
5674,298,16,126702,Shu-Suen.09.01.00,Directed,['source'],['recipient']
5675,16,16,126703,Ibbi-Suen.01.12d.00 (intercalated),Directed,['recipient'],['recipient']
5676,380,16,126704,"Shulgi.45.06.00, Shulgi.45.08.00",Directed,['source'],['recipient']
5677,16,311,126803,Shu-Suen.07.08.06,Directed,['source'],['intermediary']
5678,16,28,126803,Shu-Suen.07.08.06,Directed,['source'],['recipient']
5679,311,28,126803,Shu-Suen.07.08.06,Directed,['intermediary'],['recipient']
5680,16,311,127569,Shu-Suen.08.09.00,Directed,['source'],['intermediary']
5681,16,28,127569,Shu-Suen.08.09.00,Directed,['source'],['recipient']
5682,311,28,127569,Shu-Suen.08.09.00,Directed,['intermediary'],['recipient']
5683,16,463,126567,Ibbi-Suen.02.11.13,Directed,['source'],['intermediary']
5684,16,28,126567,Ibbi-Suen.02.11.13,Directed,['source'],['recipient']
5685,463,28,126567,Ibbi-Suen.02.11.13,Directed,['intermediary'],['recipient']
5686,16,17,128629,Shu-Suen.08.01.01,Directed,['source'],['intermediary']
5687,16,28,128629,Shu-Suen.08.01.01,Directed,['source'],['recipient']
5688,17,28,128629,Shu-Suen.08.01.01,Directed,['intermediary'],['recipient']
5689,16,17,128854,Shu-Suen.08.02.13,Directed,['source'],['intermediary']
5690,16,28,128854,Shu-Suen.08.02.13,Directed,['source'],['recipient']
5691,17,28,128854,Shu-Suen.08.02.13,Directed,['intermediary'],['recipient']
5692,16,17,128933,Shu-Suen.08.07.00,Directed,['source'],['intermediary']
5693,16,311,129448,Shu-Suen.08.08.22,Directed,['source'],['intermediary']
5694,16,28,129448,Shu-Suen.08.08.22,Directed,['source'],['recipient']
5695,311,28,129448,Shu-Suen.08.08.22,Directed,['intermediary'],['recipient']
5696,111,16,130551,Ibbi-Suen.02.10.00,Directed,['source'],['recipient']
5697,42,16,131563,Shulgi.46.02.00 (us2 year),Directed,['source'],['recipient']
5698,16,168,131599,"Shulgi.46.04.02, Shulgi.46.04.29",Directed,['source'],['recipient']
5699,91,16,131607,"Shu-Suen.07.01.00, Shu-Suen.07.03.00, Shu-Suen.07.04.00, Shu-Suen.07.07.00, Shu-Suen.07.09.00, Shu-Suen.07.10.00, Shu-Suen.07.11.00, Shu-Suen.07.12.00",Directed,['source'],['recipient']
5700,32,16,131623,"Ibbi-Suen.01.07.29, Ibbi-Suen.01.09.28, Ibbi-Suen.01.10.15",Directed,['source'],['recipient']
5701,16,311,132032,Shu-Suen.08.11.17,Directed,['source'],['intermediary']
5702,16,28,132032,Shu-Suen.08.11.17,Directed,['source'],['recipient']
5703,311,28,132032,Shu-Suen.08.11.17,Directed,['intermediary'],['recipient']
5704,16,77,132044,Shu-Suen.08.08.16,Directed,['source'],['intermediary']
5705,16,28,132044,Shu-Suen.08.08.16,Directed,['source'],['recipient']
5706,77,28,132044,Shu-Suen.08.08.16,Directed,['intermediary'],['recipient']
5707,16,16,134171,"Shu-Suen.08.04.00, Shu-Suen.08.10.00, Shu-Suen.08.11.00, Shu-Suen.08.12.00",Directed,['recipient'],['recipient']
5708,84,16,134696,Shulgi.46.12.00,Directed,['source'],['recipient']
